Date,Open,High,Low,Close,Volume,Ticker
2020-04-01 00:00:00+05:30,829.277384,829.277384,787.1823513,796.446167,14551752,HDFCBANK.NS
2020-04-03 00:00:00+05:30,809.261901,810.2218795,777.5826095,781.2785034,17498140,HDFCBANK.NS
2020-04-07 00:00:00+05:30,839.0212528,870.9885269,811.5178439,860.2367554,30206319,HDFCBANK.NS
2020-04-08 00:00:00+05:30,844.7331315,907.1797241,831.4373935,853.3249512,28109676,HDFCBANK.NS
2020-04-09 00:00:00+05:30,876.4604678,893.6441082,854.3809598,888.0281982,22228573,HDFCBANK.NS
2020-04-13 00:00:00+05:30,896.6200433,908.8117837,850.7330764,859.5168457,17079028,HDFCBANK.NS
2020-04-15 00:00:00+05:30,893.260151,893.260151,809.2620175,828.7495728,28989376,HDFCBANK.NS
2020-04-16 00:00:00+05:30,830.3814539,855.0529146,821.9816415,844.5411377,26927198,HDFCBANK.NS
2020-04-17 00:00:00+05:30,878.3803802,883.180273,851.7409752,873.8684692,27941731,HDFCBANK.NS
2020-04-20 00:00:00+05:30,912.9395971,922.4913953,897.5799403,907.0357056,33116493,HDFCBANK.NS
2020-04-21 00:00:00+05:30,887.9802483,896.6200561,871.6606113,884.7643433,16589003,HDFCBANK.NS
2020-04-22 00:00:00+05:30,882.364285,895.6599641,870.9885043,891.4360352,19144677,HDFCBANK.NS
2020-04-23 00:00:00+05:30,897.5799828,920.1394797,876.0284517,916.7315674,20450611,HDFCBANK.NS
2020-04-24 00:00:00+05:30,895.6599935,920.0434723,888.9401436,900.5078735,16642284,HDFCBANK.NS
2020-04-27 00:00:00+05:30,907.3237457,919.0834829,889.2281149,892.4920654,13710536,HDFCBANK.NS
2020-04-28 00:00:00+05:30,906.027722,906.027722,885.1002018,894.1240234,14720718,HDFCBANK.NS
2020-04-29 00:00:00+05:30,897.579981,952.9707573,896.7159768,937.9950562,27938889,HDFCBANK.NS
2020-04-30 00:00:00+05:30,961.3225867,978.2181865,952.3947389,961.706543,21896567,HDFCBANK.NS
2020-05-04 00:00:00+05:30,919.1795032,921.5794497,880.7803594,886.0602417,13361162,HDFCBANK.NS
2020-05-05 00:00:00+05:30,900.4598923,906.2197637,871.7085226,874.9724731,14836429,HDFCBANK.NS
2020-05-06 00:00:00+05:30,882.2203064,911.9796421,869.4046159,908.5237427,16892923,HDFCBANK.NS
2020-05-07 00:00:00+05:30,902.8598312,905.5477594,884.4762184,887.9801636,10915865,HDFCBANK.NS
2020-05-08 00:00:00+05:30,904.2998376,906.1718075,888.1722089,891.868103,10403742,HDFCBANK.NS
2020-05-11 00:00:00+05:30,899.4999342,915.8195701,877.4204267,879.1483765,14275392,HDFCBANK.NS
2020-05-12 00:00:00+05:30,864.9407125,873.0045561,836.2373291,865.468689,24784209,HDFCBANK.NS
2020-05-13 00:00:00+05:30,912.9396467,921.5794541,885.1962418,890.5241699,22173483,HDFCBANK.NS
2020-05-14 00:00:00+05:30,862.0607575,874.5404789,854.3809289,857.9328613,19777445,HDFCBANK.NS
2020-05-15 00:00:00+05:30,854.8609066,856.6848893,839.981239,852.6049805,12174814,HDFCBANK.NS
2020-05-18 00:00:00+05:30,852.4609517,852.4609517,798.0301563,803.1660767,23324982,HDFCBANK.NS
2020-05-19 00:00:00+05:30,826.3974937,832.5893669,793.0382398,797.406189,23730346,HDFCBANK.NS
2020-05-20 00:00:00+05:30,802.9740851,829.421483,798.8941762,822.7976074,20007153,HDFCBANK.NS
2020-05-21 00:00:00+05:30,826.9735188,848.621023,818.1896918,825.1495361,24239454,HDFCBANK.NS
2020-05-22 00:00:00+05:30,815.9817998,835.4693534,799.710151,805.2780151,21023716,HDFCBANK.NS
2020-05-26 00:00:00+05:30,822.7016446,836.8613287,814.7818213,818.2857666,19002576,HDFCBANK.NS
2020-05-27 00:00:00+05:30,825.4856167,873.3885134,822.8456755,867.4846802,28012877,HDFCBANK.NS
2020-05-28 00:00:00+05:30,883.1803394,911.9796983,877.3724804,907.4197998,37744403,HDFCBANK.NS
2020-05-29 00:00:00+05:30,906.2197999,916.7795645,886.4922514,913.5636597,26512583,HDFCBANK.NS
2020-06-01 00:00:00+05:30,935.9791113,955.1786829,927.4352786,948.1228638,19595115,HDFCBANK.NS
2020-06-02 00:00:00+05:30,947.2108559,964.7784518,936.1711025,960.9385376,20811797,HDFCBANK.NS
2020-06-03 00:00:00+05:30,979.178122,1004.377559,974.8102313,981.3380737,25273044,HDFCBANK.NS
2020-06-04 00:00:00+05:30,986.9060049,997.3696774,951.4347268,961.6105347,27137941,HDFCBANK.NS
2020-06-05 00:00:00+05:30,962.9544836,1000.681688,962.6665017,991.9938354,17597992,HDFCBANK.NS
2020-06-08 00:00:00+05:30,1017.57728,1023.961161,966.1224522,975.2422485,24906332,HDFCBANK.NS
2020-06-09 00:00:00+05:30,979.1781143,985.6579695,940.3469705,947.7868042,30922073,HDFCBANK.NS
2020-06-10 00:00:00+05:30,950.3787872,959.8345527,939.0510518,952.1547241,18248865,HDFCBANK.NS
2020-06-11 00:00:00+05:30,945.5789389,948.8428896,926.3793665,929.8352661,15448857,HDFCBANK.NS
2020-06-12 00:00:00+05:30,890.8601183,947.1628852,890.8601183,943.4189453,21322438,HDFCBANK.NS
2020-06-15 00:00:00+05:30,929.259267,935.0191385,905.2598025,911.8356323,16004968,HDFCBANK.NS
2020-06-16 00:00:00+05:30,935.9791237,954.1707297,913.8996162,950.7628174,22699985,HDFCBANK.NS
2020-06-17 00:00:00+05:30,949.4188738,958.9226857,934.2992102,940.059082,18478919,HDFCBANK.NS
2020-06-18 00:00:00+05:30,940.7790311,983.8820938,933.0992022,979.130188,20435063,HDFCBANK.NS
2020-06-19 00:00:00+05:30,977.2102006,1001.257652,971.6423366,991.9938354,23938876,HDFCBANK.NS
2020-06-22 00:00:00+05:30,997.8497273,1004.089588,982.8260971,987.5780029,14847237,HDFCBANK.NS
2020-06-23 00:00:00+05:30,997.4176564,1003.177527,975.8661275,1000.585632,14415256,HDFCBANK.NS
2020-06-24 00:00:00+05:30,1006.537575,1015.177383,988.8260168,991.1779175,19714623,HDFCBANK.NS
2020-06-25 00:00:00+05:30,981.0021728,1007.01757,966.698468,987.5780029,35323395,HDFCBANK.NS
2020-06-26 00:00:00+05:30,999.3378098,1020.457341,986.8580869,1014.169434,19984569,HDFCBANK.NS
2020-06-29 00:00:00+05:30,995.497893,1039.272897,995.497893,1032.985107,23002978,HDFCBANK.NS
2020-06-30 00:00:00+05:30,1031.017025,1035.384975,1014.025451,1023.193176,17873065,HDFCBANK.NS
2020-07-01 00:00:00+05:30,1023.193031,1052.136405,1018.825199,1041.192627,17423359,HDFCBANK.NS
2020-07-02 00:00:00+05:30,1046.664785,1066.776292,1041.768801,1045.800781,18477248,HDFCBANK.NS
2020-07-03 00:00:00+05:30,1049.256634,1051.944621,1027.177125,1030.968994,13798627,HDFCBANK.NS
2020-07-06 00:00:00+05:30,1063.60817,1075.079984,1055.976388,1058.856323,17779108,HDFCBANK.NS
2020-07-07 00:00:00+05:30,1065.000319,1067.2082,1049.304692,1060.92041,12174925,HDFCBANK.NS
2020-07-08 00:00:00+05:30,1062.696327,1079.879967,1060.776369,1065.912231,15028175,HDFCBANK.NS
2020-07-09 00:00:00+05:30,1073.256052,1084.487755,1062.936282,1079.927856,10057242,HDFCBANK.NS
2020-07-10 00:00:00+05:30,1073.159964,1075.175895,1055.544382,1060.872192,8781489,HDFCBANK.NS
2020-07-13 00:00:00+05:30,1065.480359,1068.45627,1028.425205,1037.016968,14961057,HDFCBANK.NS
2020-07-14 00:00:00+05:30,1020.073247,1026.12116,1007.97754,1016.473328,13306337,HDFCBANK.NS
2020-07-15 00:00:00+05:30,1027.369091,1035.81695,1008.073544,1011.001526,10487197,HDFCBANK.NS
2020-07-16 00:00:00+05:30,1011.481315,1022.857036,992.7136893,1020.025146,11831228,HDFCBANK.NS
2020-07-17 00:00:00+05:30,1016.665342,1059.816331,1015.945358,1054.488403,14202869,HDFCBANK.NS
2020-07-20 00:00:00+05:30,1089.575647,1106.759286,1079.159903,1087.703735,32562048,HDFCBANK.NS
2020-07-21 00:00:00+05:30,1105.943477,1111.607257,1088.615815,1092.983765,23756211,HDFCBANK.NS
2020-07-22 00:00:00+05:30,1092.935614,1098.695485,1072.824109,1081.271851,12359006,HDFCBANK.NS
2020-07-23 00:00:00+05:30,1079.975882,1098.119501,1071.57607,1085.15979,10074561,HDFCBANK.NS
2020-07-24 00:00:00+05:30,1077.959855,1077.959855,1057.176297,1074.31189,9799220,HDFCBANK.NS
2020-07-27 00:00:00+05:30,1055.832416,1058.856372,1032.31294,1036.296875,18985047,HDFCBANK.NS
2020-07-28 00:00:00+05:30,1035.816907,1050.600601,1017.097324,1043.160767,17798225,HDFCBANK.NS
2020-07-29 00:00:00+05:30,1037.736898,1044.936738,1013.305489,1021.993225,16796043,HDFCBANK.NS
2020-07-30 00:00:00+05:30,1031.01704,1040.280857,1004.809577,1008.601563,13478133,HDFCBANK.NS
2020-07-31 00:00:00+05:30,1015.369316,1015.369316,979.2261567,991.4659424,18863348,HDFCBANK.NS
2020-08-03 00:00:00+05:30,984.8900002,985.8499788,953.2587521,961.8985596,15891771,HDFCBANK.NS
2020-08-04 00:00:00+05:30,967.6584277,1018.585339,962.8585347,999.961731,30153084,HDFCBANK.NS
2020-08-05 00:00:00+05:30,1006.009557,1013.545483,979.1782009,986.4260864,16610680,HDFCBANK.NS
2020-08-06 00:00:00+05:30,995.4978087,1012.777423,985.1780387,999.0496826,16823444,HDFCBANK.NS
2020-08-07 00:00:00+05:30,993.4338013,1005.289513,979.7541066,1002.073608,12418392,HDFCBANK.NS
2020-08-10 00:00:00+05:30,1002.217681,1021.417254,1002.025732,1008.601563,11086427,HDFCBANK.NS
2020-08-11 00:00:00+05:30,1006.537547,1028.137065,1006.537547,1023.961182,10068074,HDFCBANK.NS
2020-08-12 00:00:00+05:30,1022.377292,1023.33727,1006.057654,1021.129272,10333216,HDFCBANK.NS
2020-08-13 00:00:00+05:30,1025.209121,1028.473072,1014.217413,1016.665405,9946370,HDFCBANK.NS
2020-08-14 00:00:00+05:30,1023.241202,1023.241202,986.1860515,993.0498047,10462256,HDFCBANK.NS
2020-08-17 00:00:00+05:30,1005.097603,1005.097603,979.3701879,991.4179077,9780506,HDFCBANK.NS
2020-08-18 00:00:00+05:30,986.8579573,1019.161259,981.098086,1014.217346,12020412,HDFCBANK.NS
2020-08-19 00:00:00+05:30,1022.377144,1026.985088,1013.977331,1023.913086,8857812,HDFCBANK.NS
2020-08-20 00:00:00+05:30,1012.72941,1026.169111,1009.89752,1016.617371,9608367,HDFCBANK.NS
2020-08-21 00:00:00+05:30,1022.761239,1045.224762,1021.993209,1042.200806,14462151,HDFCBANK.NS
2020-08-24 00:00:00+05:30,1042.536853,1078.008019,1042.200884,1072.344238,18389870,HDFCBANK.NS
2020-08-25 00:00:00+05:30,1074.216001,1081.89583,1061.928229,1074.887939,13800869,HDFCBANK.NS
2020-08-26 00:00:00+05:30,1076.135981,1086.45575,1065.096227,1073.687988,12595031,HDFCBANK.NS
2020-08-27 00:00:00+05:30,1080.743816,1084.679705,1061.97619,1067.592041,10322998,HDFCBANK.NS
2020-08-28 00:00:00+05:30,1067.448126,1079.975893,1051.176536,1069.896118,19348305,HDFCBANK.NS
2020-08-31 00:00:00+05:30,1084.295871,1102.823505,1056.648439,1071.192139,19250583,HDFCBANK.NS
2020-09-01 00:00:00+05:30,1082.855898,1097.831541,1063.656325,1082.18396,14438942,HDFCBANK.NS
2020-09-02 00:00:00+05:30,1079.111813,1093.415516,1075.847862,1088.759644,9880841,HDFCBANK.NS
2020-09-03 00:00:00+05:30,1091.735611,1100.087377,1082.855809,1085.639771,9916681,HDFCBANK.NS
2020-09-04 00:00:00+05:30,1065.576181,1080.359874,1060.200325,1074.504028,11830685,HDFCBANK.NS
2020-09-07 00:00:00+05:30,1071.624075,1074.695959,1055.016399,1066.056152,8807733,HDFCBANK.NS
2020-09-08 00:00:00+05:30,1069.416114,1074.024058,1058.85635,1067.928101,7312459,HDFCBANK.NS
2020-09-09 00:00:00+05:30,1056.936481,1065.576289,1047.576689,1052.616577,7864436,HDFCBANK.NS
2020-09-10 00:00:00+05:30,1058.856349,1060.632286,1040.616757,1046.904663,7594044,HDFCBANK.NS
2020-09-11 00:00:00+05:30,1052.568506,1060.63235,1028.137097,1035.480957,10397365,HDFCBANK.NS
2020-09-14 00:00:00+05:30,1044.456718,1050.216589,1010.233457,1015.609314,10825295,HDFCBANK.NS
2020-09-15 00:00:00+05:30,1025.257158,1033.081007,1015.753346,1027.657104,8252555,HDFCBANK.NS
2020-09-16 00:00:00+05:30,1027.369047,1052.136541,1025.59311,1049.880615,9355056,HDFCBANK.NS
2020-09-17 00:00:00+05:30,1040.616681,1050.216466,1034.85681,1040.232666,9159343,HDFCBANK.NS
2020-09-18 00:00:00+05:30,1048.29656,1048.488509,1005.289475,1014.985352,11740889,HDFCBANK.NS
2020-09-21 00:00:00+05:30,1012.777373,1028.472999,999.8176624,1007.305542,9921439,HDFCBANK.NS
2020-09-22 00:00:00+05:30,1011.865477,1015.801366,988.2979559,993.961853,9310339,HDFCBANK.NS
2020-09-23 00:00:00+05:30,1004.137673,1012.777481,992.9538984,1005.337646,8039914,HDFCBANK.NS
2020-09-24 00:00:00+05:30,996.4578013,1005.097609,983.9780794,989.1619873,9904755,HDFCBANK.NS
2020-09-25 00:00:00+05:30,1007.9774,1009.849311,984.6019477,1002.217529,10160772,HDFCBANK.NS
2020-09-28 00:00:00+05:30,1006.969451,1016.617282,1000.921656,1012.009338,8076211,HDFCBANK.NS
2020-09-29 00:00:00+05:30,1015.657198,1027.080965,1008.937349,1020.025146,6322223,HDFCBANK.NS
2020-09-30 00:00:00+05:30,1017.577403,1043.400853,1009.897574,1035.432983,9406921,HDFCBANK.NS
2020-10-01 00:00:00+05:30,1046.472699,1065.576297,1046.472699,1062.648315,10601540,HDFCBANK.NS
2020-10-05 00:00:00+05:30,1067.496149,1086.69572,1066.53617,1069.752075,8470063,HDFCBANK.NS
2020-10-06 00:00:00+05:30,1089.623666,1102.055341,1081.127762,1098.311401,9685995,HDFCBANK.NS
2020-10-07 00:00:00+05:30,1099.079502,1118.231028,1092.071612,1115.735107,10624389,HDFCBANK.NS
2020-10-08 00:00:00+05:30,1132.774745,1154.854252,1116.791078,1144.102539,17530337,HDFCBANK.NS
2020-10-09 00:00:00+05:30,1152.934291,1187.49352,1143.958514,1184.181641,22486194,HDFCBANK.NS
2020-10-12 00:00:00+05:30,1182.261643,1193.013356,1157.350129,1165.078003,9610273,HDFCBANK.NS
2020-10-13 00:00:00+05:30,1164.838079,1173.525815,1147.174449,1150.486328,9176976,HDFCBANK.NS
2020-10-14 00:00:00+05:30,1147.702547,1165.702147,1128.454928,1163.01416,11291459,HDFCBANK.NS
2020-10-15 00:00:00+05:30,1165.605946,1168.293933,1117.415069,1122.454956,14123448,HDFCBANK.NS
2020-10-16 00:00:00+05:30,1132.774779,1155.334277,1126.054928,1151.350342,12911424,HDFCBANK.NS
2020-10-19 00:00:00+05:30,1185.573605,1185.573605,1144.870488,1155.382324,21179778,HDFCBANK.NS
2020-10-20 00:00:00+05:30,1159.174098,1178.277695,1157.638156,1174.965698,13705989,HDFCBANK.NS
2020-10-21 00:00:00+05:30,1181.349666,1200.933253,1172.805832,1196.805298,17820376,HDFCBANK.NS
2020-10-22 00:00:00+05:30,1190.325292,1199.973122,1174.053703,1183.941528,10956530,HDFCBANK.NS
2020-10-23 00:00:00+05:30,1193.733341,1198.485188,1181.925558,1186.341553,7933115,HDFCBANK.NS
2020-10-26 00:00:00+05:30,1180.581729,1192.293421,1156.390198,1162.43811,9785988,HDFCBANK.NS
2020-10-27 00:00:00+05:30,1176.933809,1186.533595,1149.910387,1183.749634,12158890,HDFCBANK.NS
2020-10-28 00:00:00+05:30,1178.853569,1182.693483,1153.414139,1161.189941,8285593,HDFCBANK.NS
2020-10-29 00:00:00+05:30,1152.550383,1156.246278,1131.334878,1139.686646,11530012,HDFCBANK.NS
2020-10-30 00:00:00+05:30,1135.222639,1151.302279,1129.270702,1136.182617,5761358,HDFCBANK.NS
2020-11-02 00:00:00+05:30,1146.550557,1175.973928,1130.374939,1166.614136,10963040,HDFCBANK.NS
2020-11-03 00:00:00+05:30,1177.365829,1200.693358,1176.453896,1198.005371,14082115,HDFCBANK.NS
2020-11-04 00:00:00+05:30,1201.89324,1214.181014,1180.773711,1207.077148,11702411,HDFCBANK.NS
2020-11-05 00:00:00+05:30,1215.332901,1224.932686,1202.229169,1218.404785,10716964,HDFCBANK.NS
2020-11-06 00:00:00+05:30,1215.572903,1257.571966,1214.852919,1255.31604,17852862,HDFCBANK.NS
2020-11-09 00:00:00+05:30,1262.563742,1292.083082,1262.563742,1286.899292,13144220,HDFCBANK.NS
2020-11-10 00:00:00+05:30,1302.690908,1339.170093,1297.459072,1337.874146,20758678,HDFCBANK.NS
2020-11-11 00:00:00+05:30,1343.874123,1358.177829,1315.650728,1334.322266,18058097,HDFCBANK.NS
2020-11-12 00:00:00+05:30,1322.274561,1332.978346,1305.570909,1316.802612,13526974,HDFCBANK.NS
2020-11-13 00:00:00+05:30,1314.018731,1314.018731,1293.091151,1304.418945,11236240,HDFCBANK.NS
2020-11-14 00:00:00+05:30,1313.058703,1319.922456,1310.562665,1314.882568,917533,HDFCBANK.NS
2020-11-17 00:00:00+05:30,1330.338366,1356.065722,1325.346407,1352.081787,15529950,HDFCBANK.NS
2020-11-18 00:00:00+05:30,1346.849946,1362.209604,1343.058078,1352.321777,9431388,HDFCBANK.NS
2020-11-19 00:00:00+05:30,1334.082329,1343.442121,1313.250838,1319.34668,10133441,HDFCBANK.NS
2020-11-20 00:00:00+05:30,1317.714662,1352.033897,1310.418848,1347.473999,10202681,HDFCBANK.NS
2020-11-23 00:00:00+05:30,1358.36972,1366.673558,1320.306545,1338.786133,12623318,HDFCBANK.NS
2020-11-24 00:00:00+05:30,1351.649808,1387.169014,1345.937982,1380.641113,20077200,HDFCBANK.NS
2020-11-25 00:00:00+05:30,1393.216919,1405.792614,1341.090037,1346.657959,12076301,HDFCBANK.NS
2020-11-26 00:00:00+05:30,1358.369693,1374.689329,1331.490293,1369.553467,13971563,HDFCBANK.NS
2020-11-27 00:00:00+05:30,1374.497444,1388.129094,1358.897792,1383.185181,8997290,HDFCBANK.NS
2020-12-01 00:00:00+05:30,1383.185146,1391.008995,1368.449498,1375.937378,8573787,HDFCBANK.NS
2020-12-02 00:00:00+05:30,1373.729378,1374.497408,1338.978199,1350.641846,8946075,HDFCBANK.NS
2020-12-03 00:00:00+05:30,1371.809586,1374.689522,1319.058802,1322.082642,18966611,HDFCBANK.NS
2020-12-04 00:00:00+05:30,1325.730484,1345.362,1318.338696,1330.146362,13456161,HDFCBANK.NS
2020-12-07 00:00:00+05:30,1319.97063,1324.722477,1303.746967,1317.330688,12158159,HDFCBANK.NS
2020-12-08 00:00:00+05:30,1319.970487,1333.218238,1310.514722,1321.218506,9728948,HDFCBANK.NS
2020-12-09 00:00:00+05:30,1321.89041,1353.617746,1320.018498,1350.881714,11034537,HDFCBANK.NS
2020-12-10 00:00:00+05:30,1342.050116,1345.890031,1320.690592,1330.386353,9863983,HDFCBANK.NS
2020-12-11 00:00:00+05:30,1334.418464,1339.170312,1318.05078,1327.458618,10678192,HDFCBANK.NS
2020-12-14 00:00:00+05:30,1327.650363,1332.450256,1313.250685,1317.234619,8611025,HDFCBANK.NS
2020-12-15 00:00:00+05:30,1325.53839,1339.121992,1311.330661,1335.618164,10780718,HDFCBANK.NS
2020-12-16 00:00:00+05:30,1347.80989,1360.097662,1338.690094,1354.241699,8416046,HDFCBANK.NS
2020-12-17 00:00:00+05:30,1361.825595,1387.169053,1348.28992,1384.097168,10962239,HDFCBANK.NS
2020-12-18 00:00:00+05:30,1377.569363,1382.081216,1350.018023,1354.865845,11497959,HDFCBANK.NS
2020-12-21 00:00:00+05:30,1360.769615,1366.865455,1312.002657,1317.7146,11880912,HDFCBANK.NS
2020-12-22 00:00:00+05:30,1329.378426,1329.378426,1291.171231,1318.146606,11425779,HDFCBANK.NS
2020-12-23 00:00:00+05:30,1312.770755,1325.682421,1306.57894,1320.594604,7733697,HDFCBANK.NS
2020-12-24 00:00:00+05:30,1333.794247,1347.809911,1321.890489,1341.186035,7476094,HDFCBANK.NS
2020-12-28 00:00:00+05:30,1348.769977,1364.129635,1347.809999,1356.305786,5849597,HDFCBANK.NS
2020-12-29 00:00:00+05:30,1364.177646,1377.329306,1363.169622,1370.081421,7247673,HDFCBANK.NS
2020-12-30 00:00:00+05:30,1382.273176,1382.273176,1356.449729,1375.169312,8108363,HDFCBANK.NS
2020-12-31 00:00:00+05:30,1377.569364,1386.209172,1368.017623,1378.817383,11072875,HDFCBANK.NS
2021-01-01 00:00:00+05:30,1382.369212,1385.249147,1363.745603,1368.017578,4405469,HDFCBANK.NS
2021-01-04 00:00:00+05:30,1380.449241,1380.449241,1343.010076,1359.329712,7870096,HDFCBANK.NS
2021-01-05 00:00:00+05:30,1362.401479,1373.489278,1352.609745,1369.601318,7193412,HDFCBANK.NS
2021-01-06 00:00:00+05:30,1377.569276,1382.369169,1356.545721,1363.697632,11067025,HDFCBANK.NS
2021-01-07 00:00:00+05:30,1375.169355,1375.265329,1356.017828,1359.569702,9947421,HDFCBANK.NS
2021-01-08 00:00:00+05:30,1374.689485,1384.289272,1366.145651,1374.353516,6884382,HDFCBANK.NS
2021-01-11 00:00:00+05:30,1391.968796,1406.272499,1378.817138,1393.360718,8665696,HDFCBANK.NS
2021-01-12 00:00:00+05:30,1394.320717,1428.159958,1391.104812,1421.728149,10194078,HDFCBANK.NS
2021-01-13 00:00:00+05:30,1433.152127,1436.992042,1403.584738,1411.792603,8467325,HDFCBANK.NS
2021-01-14 00:00:00+05:30,1412.2726,1428.448217,1397.7289,1409.968628,6148583,HDFCBANK.NS
2021-01-15 00:00:00+05:30,1410.30466,1412.752652,1387.169197,1407.952759,7082618,HDFCBANK.NS
2021-01-18 00:00:00+05:30,1411.072471,1442.703717,1408.28851,1423.744141,21412816,HDFCBANK.NS
2021-01-19 00:00:00+05:30,1432.096146,1451.151698,1408.28863,1443.663818,8680127,HDFCBANK.NS
2021-01-20 00:00:00+05:30,1440.927893,1440.927893,1426.528214,1432.288086,6673026,HDFCBANK.NS
2021-01-21 00:00:00+05:30,1432.288074,1434.544001,1409.392608,1415.776489,13166527,HDFCBANK.NS
2021-01-22 00:00:00+05:30,1409.152554,1409.152554,1382.513149,1385.7771,7696182,HDFCBANK.NS
2021-01-25 00:00:00+05:30,1406.464639,1421.728323,1396.912899,1404.304688,10172359,HDFCBANK.NS
2021-01-27 00:00:00+05:30,1409.248691,1412.992631,1349.874034,1353.185913,11778138,HDFCBANK.NS
2021-01-28 00:00:00+05:30,1334.274174,1345.217953,1288.291179,1316.5625,21352223,HDFCBANK.NS
2021-01-29 00:00:00+05:30,1335.666178,1352.369829,1309.890777,1334.85022,14352251,HDFCBANK.NS
2021-02-01 00:00:00+05:30,1353.809859,1423.168315,1344.930057,1417.648438,13185272,HDFCBANK.NS
2021-02-02 00:00:00+05:30,1440.927834,1515.326173,1437.471934,1498.094604,21210103,HDFCBANK.NS
2021-02-03 00:00:00+05:30,1515.806277,1518.398173,1480.287068,1511.774414,10118627,HDFCBANK.NS
2021-02-04 00:00:00+05:30,1503.326525,1524.446055,1481.67896,1515.902222,12242342,HDFCBANK.NS
2021-02-05 00:00:00+05:30,1486.046829,1553.485324,1486.046829,1533.661743,13527358,HDFCBANK.NS
2021-02-08 00:00:00+05:30,1555.165299,1566.349073,1531.837773,1541.005615,8723790,HDFCBANK.NS
2021-02-09 00:00:00+05:30,1545.565616,1562.845231,1523.198066,1547.341553,9210683,HDFCBANK.NS
2021-02-10 00:00:00+05:30,1543.98145,1550.221311,1504.286362,1518.446045,9894003,HDFCBANK.NS
