Date,Close,High,Low,Open,Volume,Ticker
11-02-2019,40.6304931640625,41.0573529370236,40.58732966586825,41.01898294363052,83973600,AAPL
12-02-2019,40.980621337890625,41.007000256351944,40.695250399763104,40.791175402879134,89134000,AAPL
13-02-2019,40.81035232543945,41.361909141349344,40.74800382453859,41.10052039709488,89960800,AAPL
14-02-2019,40.95903015136719,41.069339305590134,40.618504701850114,40.6976414390086,87342800,AAPL
15-02-2019,40.8679084777832,41.17486114487642,40.70723822697382,41.06694872677035,98507200,AAPL
19-02-2019,40.990203857421875,41.11250775467821,40.6448848923675,40.69764271879886,75891200,AAPL
20-02-2019,41.25399398803711,41.56334703770491,41.004596341823294,41.0525570054224,104457600,AAPL
21-02-2019,41.02138137817383,41.33552793623831,40.83912939082912,41.198839860520806,68998800,AAPL
22-02-2019,41.47942352294922,41.48661744133302,41.09813121194813,41.14609188756176,75652800,AAPL
25-02-2019,41.78157424926758,42.174857598562404,41.71442857932684,41.76478966136468,87493600,AAPL
26-02-2019,41.805564880371094,42.038178019476334,41.52738781475747,41.6568856752724,68280800,AAPL
27-02-2019,41.9350471496582,41.96622322927537,41.421860337678204,41.53697032741964,111341600,AAPL
28-02-2019,41.522586822509766,41.94464954776357,41.46743222879227,41.8031642747137,112861600,AAPL
01-03-2019,41.95903015136719,42.00219365401016,41.460231163339316,41.793562739573765,103544800,AAPL
04-03-2019,42.17005920410156,42.625691005757645,41.71922090748226,42.131689208822436,109744800,AAPL
05-03-2019,42.093326568603516,42.206036162452335,41.855916297890396,42.19164832649969,78949600,AAPL
06-03-2019,41.85112380981445,42.08373692114546,41.71203529361494,41.88709340057084,83241600,AAPL
07-03-2019,41.3667106628418,41.83193686387866,41.251604318606965,41.69524510702847,99185600,AAPL
08-03-2019,41.465030670166016,41.503400669681305,40.647287893923576,40.84393139706603,95997600,AAPL
11-03-2019,42.90147018432617,42.954228016257524,42.05015827459579,42.083731107718975,128044000,AAPL
12-03-2019,43.383487701416016,43.80554672798309,43.01418285140076,43.16526244087652,129870400,AAPL
13-03-2019,43.57533264160156,43.956624902691026,43.385883057854166,43.70482681472391,124130000,AAPL
14-03-2019,44.05973434448242,44.14846541316652,43.779160623772675,44.100501090996076,94318000,AAPL
15-03-2019,44.632877349853516,44.923045427810585,44.062139182167236,44.32832509663006,156171600,AAPL
18-03-2019,45.0885124206543,45.17723983825777,44.55374018487907,44.5561405967047,104879200,AAPL
19-03-2019,44.731197357177734,45.32112416004109,44.58491494754818,45.167647833475996,126585600,AAPL
20-03-2019,45.122093200683594,45.44103700069381,44.29955315662251,44.659263714040264,124140800,AAPL
21-03-2019,46.78394317626953,47.081305150842404,45.51776260577238,45.56812368195581,204136800,AAPL
22-03-2019,45.81513595581055,47.4074545631064,45.75038703011649,46.843906552586944,169630800,AAPL
25-03-2019,45.26117706298828,46.038149445166745,44.74799020026419,45.9254398560445,175381200,AAPL
26-03-2019,44.79354476928711,46.25397207752879,44.263573385696226,45.961407265374014,199202000,AAPL
27-03-2019,45.196434020996094,45.5057834987199,44.736004934132815,45.26357970079917,119393600,AAPL
28-03-2019,45.256378173828125,45.45781517937239,44.97100725305817,45.311532760287136,83121600,AAPL
29-03-2019,45.55133819580078,45.582514276239,45.21320945296346,45.522562527189734,94256000,AAPL
01-04-2019,45.86069107055664,45.96620307472636,45.17484291804953,45.956612404952516,111448000,AAPL
02-04-2019,46.527347564697266,46.632863212928434,45.815120598300666,45.82471126670176,91062800,AAPL
03-04-2019,46.8463020324707,47.12207863716483,46.31872367001549,46.34270583527788,93087200,AAPL
04-04-2019,46.92783737182617,47.09090439264983,46.31632872540781,46.71200885353243,76457200,AAPL
05-04-2019,47.241981506347656,47.26596367128576,46.98538624633548,47.110086917517314,74106400,AAPL
08-04-2019,47.98537826538086,48.01655068461663,47.08370167676694,47.1028866743081,103526800,AAPL
09-04-2019,47.84148406982422,48.64483877476235,47.77673517208124,48.03812751513124,143072800,AAPL
10-04-2019,48.11008071899414,48.13886004815311,47.524951034677144,47.64485453853999,86781200,AAPL
11-04-2019,47.70960235595703,48.20120744230095,47.58730210213398,48.16523785563666,83603200,AAPL
12-04-2019,47.69041442871094,47.9949703273733,47.0525306229857,47.76955117367821,111042800,AAPL
15-04-2019,47.776756286621094,47.92543914193129,47.4841914006055,47.62088317189898,70146400,AAPL
16-04-2019,47.781551361083984,48.28994110049248,47.616083922723504,47.831912448084324,102785600,AAPL
17-04-2019,48.71200180053711,48.77195355634571,47.62807303095146,47.85109180616036,115627200,AAPL
18-04-2019,48.887054443359375,48.95659686229854,48.565713946311256,48.70959594868468,96783200,AAPL
22-04-2019,49.04772186279297,49.146043603867085,48.52254398538614,48.64005072416966,77758000,AAPL
23-04-2019,49.755157470703125,49.8199063880479,48.89664793,49.023745357481296,93292000,AAPL
24-04-2019,49.67841339111328,49.99495669262028,49.65203447772403,49.72637405386719,70162400,AAPL
25-04-2019,49.22758102416992,49.82230136391564,49.18921102569227,49.59928260869767,74172800,AAPL
26-04-2019,48.99257278442383,49.16043695928114,48.469791600822965,49.136454794659564,74596400,AAPL
29-04-2019,49.06691360473633,49.39305129229534,48.887058343049326,49.016552521431514,88818800,AAPL
30-04-2019,48.12207031,48.77674239877199,47.74797197748743,48.69520889686708,186139600,AAPL
01-05-2019,50.48417663574219,51.63285069157291,50.17482352002039,50.33070028395586,259309200,AAPL
02-05-2019,50.1556282043457,50.99495263101574,49.9110277203143,50.32109560535548,127985200,AAPL
03-05-2019,50.77913284301758,50.800714595070154,50.41462517419468,50.57289867424252,83569600,AAPL
06-05-2019,49.994964599609375,50.0812952698857,48.800726710090686,48.99017263863798,129772400,AAPL
07-05-2019,48.64724349975586,49.74076272939093,48.1604356291873,49.371461594849436,155054800,AAPL
08-05-2019,48.65683364868164,49.2419632517631,48.38105709174992,48.41702667424918,105358000,AAPL
09-05-2019,48.134063720703125,48.36427640299208,47.16044783786756,48.05732372049707,139634400,AAPL
10-05-2019,47.46723937988281,47.86926255711373,46.40562064076911,47.525016023658424,164834800,AAPL
13-05-2019,44.70847702026367,45.613622545249015,44.01758153296199,45.18753212621101,229722400,AAPL
14-05-2019,45.41622543334961,45.66658358354223,44.63385116326985,44.87458170790978,146118800,AAPL
15-05-2019,45.960269927978516,46.1600766981537,44.78069186236076,44.84087449169343,106178800,AAPL
16-05-2019,45.758056640625,46.33340242339595,45.45954948024882,45.71713289394745,132125600,AAPL
17-05-2019,45.49806594848633,45.955452443745415,44.95882828894691,44.99975203445906,131516400,AAPL
20-05-2019,44.07533645629883,44.37865916900266,43.39888449107058,44.17885245812389,154449200,AAPL
21-05-2019,44.920310974121094,45.257332191350116,44.462920838446536,44.5881017219555,113459200,AAPL
22-05-2019,44.0007209777832,44.70606326059715,43.9453539906888,44.4532954981791,118994400,AAPL
23-05-2019,43.24964141845703,43.461481755288794,42.804288535410855,43.283343540674984,146118800,AAPL
24-05-2019,43.08353805541992,43.84665330275651,42.99928091077226,43.379635543121694,94858800,AAPL
28-05-2019,42.905391693115234,43.47351576319554,42.828359850916584,43.07149630921475,111792800,AAPL
29-05-2019,42.700775146484375,43.17501450181148,42.36856589752783,42.46967226171988,113924800,AAPL
30-05-2019,42.92225646972656,43.146134111126614,42.52986450994249,42.837999310534556,84873600,AAPL
31-05-2019,42.14468765258789,42.84762022600365,42.12542877305183,42.42393222272161,108174400,AAPL
03-06-2019,41.71860122680664,42.830775090451496,40.98918802100627,42.27228217572195,161584400,AAPL
04-06-2019,43.24483871459961,43.29057810984516,42.01229939254109,42.233771072394916,123872000,AAPL
05-06-2019,43.94294738769531,44.532740098731665,43.60592612989416,44.361819813753506,119093600,AAPL
06-06-2019,44.58810806274414,44.64829069389747,43.84906358901815,44.07294488700183,90105200,AAPL
07-06-2019,45.77490997314453,46.20100405058157,44.72051272277109,44.89865096861275,122737600,AAPL
10-06-2019,46.35987854003906,47.031514995760524,46.12877565173632,46.174515032887804,104883600,AAPL
11-06-2019,46.89670944213867,47.18317933295256,46.6054275859331,46.90874670212992,107731600,AAPL
12-06-2019,46.74745559692383,47.17595558586052,46.554870465509886,46.689678955522886,73012800,AAPL
13-06-2019,46.737823486328125,47.37335183737814,46.605424654520206,46.870225991391834,86698400,AAPL
14-06-2019,46.39839553833008,46.60301424899511,45.811012560410255,46.1119256701433,75046000,AAPL
17-06-2019,46.67523193359375,46.93281530656694,46.261175220224814,46.43690743952791,58676400,AAPL
18-06-2019,47.77296447753906,48.21590769265927,46.99300004944819,47.19521277723059,106204000,AAPL
19-06-2019,47.633338928222656,48.11720954417102,47.49853044706979,48.06906050954018,84496800,AAPL
20-06-2019,48.01611328,48.2929519223193,47.671866712172545,48.235175272565044,86056000,AAPL
21-06-2019,47.8524055480957,48.35071941555891,47.70074416699722,47.85722118631068,191202400,AAPL
24-06-2019,47.804264068603516,48.184618706855936,47.70556368008582,47.79463279139126,72881600,AAPL
25-06-2019,47.07966232299805,47.96795471972433,47.01225440836352,47.76814797804567,84281200,AAPL
26-06-2019,48.09795379638672,48.38442367411499,47.508164816316906,47.609271183764086,104270000,AAPL
27-06-2019,48.0835075378418,48.524044758317615,48.042583796913085,48.21590636362354,83598800,AAPL
28-06-2019,47.645389556884766,48.02574426301675,47.435955155841555,47.828343450752435,124442400,AAPL
01-07-2019,48.519229888916016,49.226978101114916,48.302570248897915,48.90921209839064,109012000,AAPL
02-07-2019,48.80329132080078,48.899585720974464,48.47349172418838,48.48552898336706,67740800,AAPL
03-07-2019,49.20771789550781,49.214939515988235,48.79366117943733,48.93569127989315,45448000,AAPL
05-07-2019,49.16438674926758,49.369009134258626,48.84421475804626,48.952546416721376,69062000,AAPL
08-07-2019,48.15090560913086,48.48311113212154,47.763329437929094,48.3410810482865,101354400,AAPL
09-07-2019,48.44459915161133,48.509593731146445,47.85962222300807,47.95350695559189,82312000,AAPL
10-07-2019,48.92365646362305,49.04402170864626,48.521636986036214,48.591450885172904,71588400,AAPL
11-07-2019,48.567378997802734,49.20290737902218,48.55775139391188,48.9429179948975,80767200,AAPL
12-07-2019,48.94050598144531,49.10901657818996,48.675700991378356,48.73588360973398,70380800,AAPL
15-07-2019,49.40030288696289,49.55918221038383,49.109017393055936,49.13068225444212,67789600,AAPL
16-07-2019,49.22938537597656,49.61696161315287,48.98865488514049,49.25105023857042,67467200,AAPL
17-07-2019,48.95254135131836,49.37141000803122,48.93328247339685,49.12105194156235,56430000,AAPL
18-07-2019,49.508636474609375,49.56159747950003,49.036803069198804,49.10902295525479,74162400,AAPL
19-07-2019,48.76959991455078,49.710857220994775,48.714232918070714,49.5399369189173,83717200,AAPL
22-07-2019,49.88417053222656,49.88657651466287,49.01513334948656,49.02476095248743,89111600,AAPL
23-07-2019,50.27414321899414,50.290996112625,49.90101030968364,50.1826681514071,73420800,AAPL
24-07-2019,50.23322677612305,50.34877637330816,49.87213107082104,49.99249630592171,59966400,AAPL
25-07-2019,49.836036682128906,50.37045876688417,49.76622276953795,50.2862016098279,55638400,AAPL
26-07-2019,50.00935363769531,50.48840496500306,49.8649138734609,49.946761359007695,70475600,AAPL
29-07-2019,50.47636795043945,50.707470839683545,50.17786449034994,50.18268012871597,86693600,AAPL
30-07-2019,50.25971984863281,50.59192915606375,49.905845675045,50.25490420951249,135742800,AAPL
31-07-2019,51.285213470458984,53.290498560480444,50.866344838189626,52.098883567197184,277125600,AAPL
01-08-2019,50.175453186035156,52.486467309524926,49.768621752239014,51.49224923181286,216071600,AAPL
02-08-2019,49.11384963989258,49.69400749498452,48.53850375123223,49.477351461345165,163448400,AAPL
05-08-2019,46.54283905029297,47.82111755659417,46.35988517276753,47.66223820098937,209572000,AAPL
06-08-2019,47.42390823364258,47.68149163035869,46.7113443414121,47.25780360185456,143299200,AAPL
07-08-2019,47.91499328613281,48.04017416467067,46.65838355564884,47.04114413857091,133457600,AAPL
08-08-2019,48.97181701660156,48.99589154237572,47.99926715139012,48.19425832108734,108038000,AAPL
09-08-2019,48.56826400756836,48.99597330333946,48.157464269120716,48.64317342025552,98478800,AAPL
12-08-2019,48.44501495361328,48.82439958010952,48.123626486100825,48.23719999293651,89927600,AAPL
13-08-2019,50.49658203,51.26259663450397,48.44501359402472,48.57550402627305,188874000,AAPL
14-08-2019,48.993560791015625,49.885232105107036,48.95489667685365,49.09263620085087,146189600,AAPL
15-08-2019,48.74948501586914,49.57107690145243,48.249277876546145,49.16511489320046,108909600,AAPL
16-08-2019,49.89971160888672,50.05919825489188,49.25693477780759,49.3632592084777,110481600,AAPL
19-08-2019,50.83005905151367,51.40517200431087,50.7527308332347,50.89530058757261,97654400,AAPL
20-08-2019,50.83247756958008,51.55499794761389,50.822813385256154,50.95813408906697,107537200,AAPL
21-08-2019,51.383419036865234,51.627479284789636,51.13210973019539,51.46799630517799,86141600,AAPL
22-08-2019,51.339927673339844,51.81838401445387,50.92671286473306,51.516327591768615,89014800,AAPL
23-08-2019,48.966983795166016,51.240866040639915,48.57068580968004,50.60775310138788,187272000,AAPL
26-08-2019,49.89730453491211,50.06645538953352,49.55175007948856,49.74506692214679,104174400,AAPL
27-08-2019,49.33427810668945,50.395100240762076,49.18204047179656,50.22836448582464,103493200,AAPL
28-08-2019,49.66532516479492,49.711238331196874,49.1312914720018,49.31977438560081,63755200,AAPL
29-08-2019,50.50625228881836,50.58116538378517,49.93838838948559,50.38301458772687,83962000,AAPL
30-08-2019,50.44101333618164,50.85422450567726,50.06887771527508,50.78414902983031,84573600,AAPL
03-09-2019,49.7064094543457,50.01571496902105,49.34877564435469,49.88280939149354,80092000,AAPL
04-09-2019,50.549747467041016,50.61982293532377,50.097872234787005,50.35643061744374,76752400,AAPL
05-09-2019,51.5380744934082,51.70481022779194,51.110361568755856,51.22876901321107,95654800,AAPL
06-09-2019,51.53324508666992,51.8135543549842,51.35201121810315,51.724146826399256,77449200,AAPL
09-09-2019,51.75314712524414,52.30168270955568,51.00404928873257,51.915048951398695,109237600,AAPL
10-09-2019,52.364505767822266,52.383837823210804,51.15869877156413,51.67823439398562,127111600,AAPL
11-09-2019,54.02943420410156,54.05843412725929,52.613393582433865,52.695555729633305,177158400,AAPL
12-09-2019,53.90861511230469,54.71329389656404,53.8530377607564,54.32182993722092,128906800,AAPL
13-09-2019,52.859867095947266,53.35282149129174,52.44182209373345,53.16192347935267,159053200,AAPL
16-09-2019,53.13776779174805,53.19334883185853,52.572319017361515,52.61339825100029,84632400,AAPL
17-09-2019,53.33107376098633,53.360073680795075,52.94927405387427,53.152258743688805,73274800,AAPL
18-09-2019,53.83129119873047,53.85062325323216,53.02661240525804,53.41807636908319,101360000,AAPL
19-09-2019,53.39390182495117,54.07050514132613,53.25132841659003,53.64762622498601,88242400,AAPL
20-09-2019,52.61338424682617,53.780530470299006,52.55055785102106,53.495391034862614,221652400,AAPL
23-09-2019,52.85263442993164,53.1232758534944,52.59407231568212,52.90821178929624,76662000,AAPL
24-09-2019,52.601318359375,53.7636347138076,52.48291458696339,53.41083114642904,124763200,AAPL
25-09-2019,53.41081619262695,53.524389684677466,52.470816900506414,52.811537376657945,87613600,AAPL
26-09-2019,53.13534164428711,53.38906974032403,52.879198424612156,53.161922753152155,75334000,AAPL
27-09-2019,52.876792907714844,53.39391337550377,52.50465731599405,53.292419168880045,101408000,AAPL
30-09-2019,54.12126541137695,54.26866910273741,53.352831904661166,53.37941301907739,103909600,AAPL
01-10-2019,54.271080017089844,55.14825303757093,54.17683856187212,54.38707233675177,139223200,AAPL
02-10-2019,52.91062545776367,54.02702490865355,52.66172755260138,53.901368393979745,138449200,AAPL
03-10-2019,53.36008834838867,53.39391852478837,51.985126737549685,52.782552850858686,114426000,AAPL
04-10-2019,54.85586166381836,54.97185398530329,54.10193001022734,54.52480900337578,138478800,AAPL
07-10-2019,54.867950439453125,55.56147088138249,54.573143043904125,54.67705238194808,122306000,AAPL
08-10-2019,54.22516632080078,55.1095883917041,54.20825307885652,54.56830565409411,111820000,AAPL
09-10-2019,54.860694885253906,55.04434386106405,54.52480829398311,54.860694885253906,74770400,AAPL
10-10-2019,55.600128173828125,55.68470544588177,54.92593987019887,55.07817379779843,113013600,AAPL
11-10-2019,57.07899475097656,57.424545498679336,56.13657658165544,56.291229309160855,166795600,AAPL
14-10-2019,56.99684143066406,57.54296183982879,56.706867982611634,56.76244533574534,96427600,AAPL
15-10-2019,56.863948822021484,57.426978879294786,56.757624346707246,57.12250726225106,87360000,AAPL
16-10-2019,56.634368896484375,56.84460267044588,56.35164453206593,56.392723762395576,73903200,AAPL
17-10-2019,56.85426330566406,57.06449337929484,56.428969223602984,56.80835014309829,67585200,AAPL
18-10-2019,57.127323150634766,57.41004749583008,56.615032993894154,56.68752726663415,97433600,AAPL
21-10-2019,58.118064880371094,58.234057189563536,57.34722006609612,57.39554835132039,87247200,AAPL
22-10-2019,57.98517608642578,58.526458902470154,57.90301392709392,58.27514955033707,82293600,AAPL
23-10-2019,58.76325988769531,58.77776169249288,58.28963750624399,58.50228639673103,75828800,AAPL
24-10-2019,58.85992431640625,59.15473168555274,58.43221138129828,59.084652529312926,69275200,AAPL
25-10-2019,59.58485412597656,59.62109941908809,58.69076791951031,58.75842825812644,73477200,AAPL
28-10-2019,60.18172073364258,60.23004902249705,59.61868713481838,59.787837989415074,96572800,AAPL
29-10-2019,58.78984451293945,60.350873740369025,58.615863404301564,60.16239082606677,142839600,AAPL
30-10-2019,58.782596588134766,59.275554748294226,58.28722699113637,59.14506430528225,124522000,AAPL
31-10-2019,60.11164855957031,60.21072395991238,57.33272922486972,59.74435057186377,139162000,AAPL
01-11-2019,61.81766128540039,61.84423871099099,60.20830377325702,60.300126418856735,151125200,AAPL
04-11-2019,62.22362518310547,62.30820245921015,61.71133865276804,62.182542263480464,103272000,AAPL
05-11-2019,62.13420867919922,62.39035190734999,61.938476728903325,62.114872940608464,79897600,AAPL
06-11-2019,62.16078567504883,62.221196952489024,61.70891049970392,62.047212178484315,75864400,AAPL
07-11-2019,62.87820816040039,63.101192385249604,62.55827716688105,62.71097184090457,94940400,AAPL
08-11-2019,63.05031204223633,63.123020287375404,62.252910436569145,62.69887159874314,69986400,AAPL
11-11-2019,63.549564361572266,63.61500175059767,62.59946850334884,62.604313251829865,81821200,AAPL
12-11-2019,63.49140548706055,63.69257724355565,63.23934536801356,63.3920326453622,87388800,AAPL
13-11-2019,64.09976959228516,64.17490390615181,63.27571081671933,63.290252464786064,102734400,AAPL
14-11-2019,63.6562385559082,64.19914650888386,63.52535631847082,63.925266458709714,89182800,AAPL
15-11-2019,64.41242218017578,64.4172669301016,63.74590293541921,63.90828711842908,100206400,AAPL
18-11-2019,64.73719024658203,64.81716929195613,64.04158779183659,64.42210402130767,86703200,AAPL
19-11-2019,64.54087829589844,64.9553300096232,64.32274620428355,64.93109146687381,76167200,AAPL
20-11-2019,63.789520263671875,64.48996746746788,63.11330420317872,64.35909266600252,106234400,AAPL
21-11-2019,63.50352478027344,63.98826599177966,63.30235303542258,63.91070562276333,121395200,AAPL
22-11-2019,63.447792053222656,63.7871095,63.21996303759894,63.64411169911204,65325200,AAPL
25-11-2019,64.56024169921875,64.5772094127568,63.6271136099342,63.67316460578767,84020400,AAPL
26-11-2019,64.05615234,64.75175504725188,63.62230673346224,64.69843319907926,105207600,AAPL
27-11-2019,64.91655731201172,64.95049275509001,64.30335983216875,64.36879724823537,65235600,AAPL
29-11-2019,64.77355194091797,64.95532991643037,64.4463501056827,64.61601250812018,46617600,AAPL
02-12-2019,64.0246353149414,65.01593044040575,63.852554215009846,64.77840452757093,94487200,AAPL
03-12-2019,62.883056640625,62.9024430346031,62.117164638621766,62.606750599630736,114430400,AAPL
04-12-2019,63.43808364868164,63.81860729687788,63.18117138346281,63.27569947551949,67181600,AAPL
05-12-2019,64.36878204345703,64.44392373587152,63.678031736221556,63.93494398588444,74424400,AAPL
06-12-2019,65.6121597290039,65.68244929190446,64.78567488538137,64.8293072258581,106075600,AAPL
09-12-2019,64.6935806274414,65.63397258683884,64.2064132278728,65.44007901505013,128042400,AAPL
10-12-2019,65.07167053222656,65.45703895301351,64.43665325751356,65.10075382487994,90420400,AAPL
11-12-2019,65.62669372558594,65.70668017666303,65.07651505067686,65.15164935528578,78756800,AAPL
12-12-2019,65.79394531,66.06055455031138,64.79053450400355,64.90202295015506,137310400,AAPL
13-12-2019,66.68827056884766,66.72462468032981,65.66546631862117,65.79392244356735,133587600,AAPL
16-12-2019,67.82984161376953,68.05525192322642,67.13182040577094,67.13666515565427,128186000,AAPL
17-12-2019,67.9631576538086,68.29277820103589,67.57293704501966,67.75956718700958,114158400,AAPL
18-12-2019,67.80077362060547,68.32429519216075,67.65050497810252,67.81531527010148,116028400,AAPL
19-12-2019,67.86862182617188,68.1497726473614,67.60929087087668,67.74259176007921,98369200,AAPL
20-12-2019,67.7280502319336,68.50605789230497,67.51476289158593,68.4042663685893,275978000,AAPL
23-12-2019,68.8332748413086,68.89386751282383,67.95346806745674,67.99224826481446,98572000,AAPL
24-12-2019,68.89868927001953,69.048965258341,68.57149487028587,69.00048817868067,48478800,AAPL
26-12-2019,70.26567077636719,70.28263849577442,69.00292185530243,69.03200514767786,93121200,AAPL
27-12-2019,70.239013671875,71.24970256939069,69.83183274194636,70.558944715347,146266000,AAPL
30-12-2019,70.65589904785156,70.93947600226326,69.12896669920283,70.15661603116622,144114400,AAPL
31-12-2019,71.1721420288086,71.17941285266416,70.17115003082196,70.27052288789162,100805600,AAPL
02-01-2020,72.7960205078125,72.85661316556887,71.54538716413333,71.79987336808419,135480400,AAPL
03-01-2020,72.08830261230469,72.85176870122804,71.8628996768582,72.02043912432407,146322800,AAPL
06-01-2020,72.6626968383789,72.70147701872006,70.95398721004992,71.2060546839858,118387200,AAPL
07-01-2020,72.32098388671875,72.92932920607493,72.10042570127877,72.67241690140098,108872000,AAPL
08-01-2020,73.48434448242188,73.78730773933461,72.02285002693742,72.02285002693742,132079200,AAPL
09-01-2020,75.04521942138672,75.2391129669444,74.21388993487531,74.46595006478736,170108400,AAPL
10-01-2020,75.21487426757812,75.78202805010778,74.71074661224186,75.2803190714048,140644800,AAPL
13-01-2020,76.82179260253906,76.84845721797936,75.41361983783602,75.53238647587344,121532000,AAPL
14-01-2020,75.78443908691406,76.96963489713302,75.66083510787959,76.75877365398091,161954400,AAPL
15-01-2020,75.45966339111328,76.46792599707763,75.02581793644697,75.58327476675701,121923600,AAPL
16-01-2020,76.40492248535156,76.51641831155123,75.64145640571084,76.00501238616502,108829200,AAPL
17-01-2020,77.25078582763672,77.25320450403059,76.34674080549438,76.65454881201066,137816400,AAPL
21-01-2020,76.72727966308594,77.32108332706851,76.58912661521823,76.87754828501977,110843200,AAPL
22-01-2020,77.00115203857422,77.55617545523555,76.90662394261042,77.21443197966312,101832400,AAPL
23-01-2020,77.37199401855469,77.45197308761732,76.50430285128039,77.05448902284745,104472000,AAPL
24-01-2020,77.14899444580078,78.36569234251847,76.95751957755354,77.61919405852058,146537600,AAPL
27-01-2020,74.88041687011719,75.56389649627694,73.8939665284428,75.14944474699271,161940000,AAPL
28-01-2020,76.99872589111328,77.17080696705042,75.66568742862898,75.7650602743292,162234000,AAPL
29-01-2020,78.61048889160156,79.46121216596032,77.89307390107956,78.63715350699475,216229200,AAPL
30-01-2020,78.49656677246094,78.54988860150131,77.25563045650009,77.68947591112114,126743200,AAPL
31-01-2020,75.01615142822266,78.20816913725739,74.72045890317577,77.78402044785376,199588400,AAPL
03-02-2020,74.81010437011719,75.98075102109374,73.24923723777304,73.75336479143553,173788400,AAPL
04-02-2020,77.27987670898438,77.47135157736116,76.0147017269092,76.42188260936533,136616400,AAPL
05-02-2020,77.91004943847656,78.71229570893303,77.30412280540882,78.411751069267,118826800,AAPL
06-02-2020,78.82135772705078,78.82378380047356,77.62162743665891,78.18150305148818,105425600,AAPL
07-02-2020,77.74996185302734,78.56868819994995,77.25678206283877,78.31845426530488,117684000,AAPL
10-02-2020,78.11924743652344,78.11924743652344,76.24856854462318,76.32873742556914,109348800,AAPL
11-02-2020,77.64791107177734,78.69015073030005,77.42926131350245,78.61726994891447,94323200,AAPL
12-02-2020,79.49188232421875,79.49673857196723,78.09979998299478,78.09979998299478,113730400,AAPL
13-02-2020,78.92583465576172,79.25381310902549,78.5565595507205,78.7606332204107,94747600,AAPL
14-02-2020,78.94526672363281,79.1955006836328,78.43507889247289,78.89424275063291,80113600,AAPL
18-02-2020,77.49972534179688,77.68193472739671,76.4331895126421,76.61539889824193,152531200,AAPL
19-02-2020,78.62213134765625,78.85293286069638,77.74266859542944,77.74266859542944,93984000,AAPL
20-02-2020,77.8155517578125,78.87236767412692,77.3077958277377,78.3816197327152,100566000,AAPL
21-02-2020,76.05419158935547,77.85199672111999,75.43468266835458,77.40740168585418,129554000,AAPL
24-02-2020,72.44158935546875,73.8992644068107,70.26722851902157,72.21808333283613,222195200,AAPL
25-02-2020,69.98784637451172,73.49841733255995,69.51410635342101,73.11456610148605,230673600,AAPL
26-02-2020,71.09810638427734,72.3687159357965,69.6039907873723,69.6112788668062,198054800,AAPL
27-02-2020,66.45054626464844,69.48251314363536,66.31449718169252,68.29207996071155,320605600,AAPL
